,種類,地区名,取引価格（総額）,坪単価,面積（㎡）,取引価格（㎡単価）,建築年,取引時築年数,西暦築年,取引年
2131,中古マンション等,日本橋蛎殻町,28000000.0,1319999.0,70.0,400000.0,昭和53年,32.0,1978.0,2010.0
2130,中古マンション等,日本橋蛎殻町,20000000.0,3300000.0,20.0,1000000.0,平成10年,12.0,1998.0,2010.0
2129,中古マンション等,日本橋蛎殻町,40000000.0,2199999.0,60.0,666666.0,平成14年,8.0,2002.0,2010.0
6969,中古マンション等,日本橋蛎殻町,20000000.0,3300000.0,20.0,1000000.0,平成13年,17.0,2001.0,2018.0
2126,中古マンション等,日本橋蛎殻町,46000000.0,2529999.0,60.0,766666.0,平成17年,5.0,2005.0,2010.0
2125,中古マンション等,日本橋蛎殻町,10000000.0,1319999.0,25.0,400000.0,昭和57年,28.0,1982.0,2010.0
2124,中古マンション等,日本橋蛎殻町,14000000.0,2310000.0,20.0,700000.0,平成14年,8.0,2002.0,2010.0
2123,中古マンション等,日本橋蛎殻町,19000000.0,3135000.0,20.0,950000.0,平成14年,8.0,2002.0,2010.0
2122,中古マンション等,日本橋蛎殻町,21000000.0,3465000.0,20.0,1050000.0,平成16年,6.0,2004.0,2010.0
2121,中古マンション等,日本橋蛎殻町,15000000.0,2475000.0,20.0,750000.0,昭和60年,25.0,1985.0,2010.0
5516,中古マンション等,日本橋蛎殻町,46000000.0,3795000.0,40.0,1150000.0,平成25年,3.0,2013.0,2016.0
5514,中古マンション等,日本橋蛎殻町,63000000.0,3779999.0,55.0,1145454.0,平成25年,3.0,2013.0,2016.0
5513,中古マンション等,日本橋蛎殻町,44000000.0,2903999.0,50.0,880000.0,平成12年,16.0,2000.0,2016.0
5512,中古マンション等,日本橋蛎殻町,20000000.0,3300000.0,20.0,1000000.0,平成16年,12.0,2004.0,2016.0
5511,中古マンション等,日本橋蛎殻町,15000000.0,2475000.0,20.0,750000.0,平成11年,17.0,1999.0,2016.0
5510,中古マンション等,日本橋蛎殻町,15000000.0,2475000.0,20.0,750000.0,平成13年,15.0,2001.0,2016.0
5509,中古マンション等,日本橋蛎殻町,14000000.0,2310000.0,20.0,700000.0,平成18年,10.0,2006.0,2016.0
5508,中古マンション等,日本橋蛎殻町,16000000.0,2640000.0,20.0,800000.0,平成14年,14.0,2002.0,2016.0
5507,中古マンション等,日本橋蛎殻町,17000000.0,2805000.0,20.0,850000.0,平成10年,18.0,1998.0,2016.0
5506,中古マンション等,日本橋蛎殻町,18000000.0,2375999.0,25.0,720000.0,平成10年,18.0,1998.0,2016.0
5505,中古マンション等,日本橋蛎殻町,60000000.0,3959999.0,50.0,1200000.0,平成27年,1.0,2015.0,2016.0
2140,中古マンション等,日本橋蛎殻町,48000000.0,2262857.0,70.0,685714.0,平成2年,20.0,1990.0,2010.0
6968,中古マンション等,日本橋蛎殻町,20000000.0,3300000.0,20.0,1000000.0,昭和60年,33.0,1985.0,2018.0
5515,中古マンション等,日本橋蛎殻町,3500000.0,769999.0,15.0,233333.0,昭和54年,37.0,1979.0,2016.0
4277,中古マンション等,日本橋蛎殻町,14000000.0,2310000.0,20.0,700000.0,平成16年,10.0,2004.0,2014.0
3091,中古マンション等,日本橋蛎殻町,37000000.0,3052500.0,40.0,925000.0,平成24年,0.0,2012.0,2012.0
3090,中古マンション等,日本橋蛎殻町,25000000.0,3299999.0,25.0,1000000.0,平成24年,0.0,2012.0,2012.0
296,中古マンション等,日本橋蛎殻町,31000000.0,2045999.0,50.0,620000.0,平成11年,7.0,1999.0,2006.0
297,中古マンション等,日本橋蛎殻町,35000000.0,2099999.0,55.0,636363.0,平成14年,4.0,2002.0,2006.0
298,中古マンション等,日本橋蛎殻町,7500000.0,1649999.0,15.0,500000.0,昭和54年,27.0,1979.0,2006.0
3089,中古マンション等,日本橋蛎殻町,31000000.0,1573846.0,65.0,476923.0,昭和57年,30.0,1982.0,2012.0
3088,中古マンション等,日本橋蛎殻町,30000000.0,2828571.0,35.0,857142.0,平成17年,7.0,2005.0,2012.0
3087,中古マンション等,日本橋蛎殻町,18000000.0,2970000.0,20.0,900000.0,平成14年,10.0,2002.0,2012.0
3086,中古マンション等,日本橋蛎殻町,47000000.0,3101999.0,50.0,940000.0,平成24年,0.0,2012.0,2012.0
3085,中古マンション等,日本橋蛎殻町,49000000.0,3233999.0,50.0,980000.0,平成24年,0.0,2012.0,2012.0
3084,中古マンション等,日本橋蛎殻町,43000000.0,2837999.0,50.0,860000.0,平成24年,0.0,2012.0,2012.0
3083,中古マンション等,日本橋蛎殻町,17000000.0,3739999.0,15.0,1133333.0,平成14年,10.0,2002.0,2012.0
6949,中古マンション等,日本橋蛎殻町,21000000.0,3465000.0,20.0,1050000.0,平成16年,14.0,2004.0,2018.0
6950,中古マンション等,日本橋蛎殻町,26000000.0,4290000.0,20.0,1300000.0,平成18年,12.0,2006.0,2018.0
3092,中古マンション等,日本橋蛎殻町,15000000.0,2475000.0,20.0,750000.0,平成17年,7.0,2005.0,2012.0
6951,中古マンション等,日本橋蛎殻町,18000000.0,2970000.0,20.0,900000.0,平成11年,19.0,1999.0,2018.0
6953,中古マンション等,日本橋蛎殻町,43000000.0,3153333.0,45.0,955555.0,平成14年,16.0,2002.0,2018.0
6954,中古マンション等,日本橋蛎殻町,23000000.0,3795000.0,20.0,1150000.0,平成10年,20.0,1998.0,2018.0
6955,中古マンション等,日本橋蛎殻町,65000000.0,3574999.0,60.0,1083333.0,平成17年,13.0,2005.0,2018.0
6956,中古マンション等,日本橋蛎殻町,22000000.0,3630000.0,20.0,1100000.0,平成17年,13.0,2005.0,2018.0
6957,中古マンション等,日本橋蛎殻町,50000000.0,2749999.0,60.0,833333.0,平成11年,19.0,1999.0,2018.0
6958,中古マンション等,日本橋蛎殻町,51000000.0,3059999.0,55.0,927272.0,平成14年,16.0,2002.0,2018.0
6959,中古マンション等,日本橋蛎殻町,55000000.0,3629999.0,50.0,1100000.0,平成24年,6.0,2012.0,2018.0
6960,中古マンション等,日本橋蛎殻町,23000000.0,3795000.0,20.0,1150000.0,平成17年,13.0,2005.0,2018.0
6961,中古マンション等,日本橋蛎殻町,31000000.0,3409999.0,30.0,1033333.0,平成17年,13.0,2005.0,2018.0
6962,中古マンション等,日本橋蛎殻町,21000000.0,3465000.0,20.0,1050000.0,平成14年,16.0,2002.0,2018.0
6963,中古マンション等,日本橋蛎殻町,23000000.0,3795000.0,20.0,1150000.0,平成17年,13.0,2005.0,2018.0
6964,中古マンション等,日本橋蛎殻町,23000000.0,3795000.0,20.0,1150000.0,平成14年,16.0,2002.0,2018.0
6965,中古マンション等,日本橋蛎殻町,21000000.0,3465000.0,20.0,1050000.0,平成18年,12.0,2006.0,2018.0
6966,中古マンション等,日本橋蛎殻町,21000000.0,3465000.0,20.0,1050000.0,平成16年,14.0,2004.0,2018.0
6952,中古マンション等,日本橋蛎殻町,22000000.0,3630000.0,20.0,1100000.0,平成10年,20.0,1998.0,2018.0
3093,中古マンション等,日本橋蛎殻町,38000000.0,3135000.0,40.0,950000.0,平成24年,0.0,2012.0,2012.0
3094,中古マンション等,日本橋蛎殻町,20000000.0,1466666.0,45.0,444444.0,昭和53年,34.0,1978.0,2012.0
3095,中古マンション等,日本橋蛎殻町,10000000.0,1650000.0,20.0,500000.0,平成10年,14.0,1998.0,2012.0
6945,中古マンション等,日本橋蛎殻町,56000000.0,3359999.0,55.0,1018181.0,平成15年,15.0,2003.0,2018.0
6946,中古マンション等,日本橋蛎殻町,24000000.0,3960000.0,20.0,1200000.0,平成18年,12.0,2006.0,2018.0
6947,中古マンション等,日本橋蛎殻町,17000000.0,2805000.0,20.0,850000.0,平成18年,12.0,2006.0,2018.0
6948,中古マンション等,日本橋蛎殻町,21000000.0,3465000.0,20.0,1050000.0,平成14年,16.0,2002.0,2018.0
3111,中古マンション等,日本橋蛎殻町,7400000.0,1627999.0,15.0,493333.0,昭和54年,33.0,1979.0,2012.0
3110,中古マンション等,日本橋蛎殻町,20000000.0,1319999.0,50.0,400000.0,昭和54年,33.0,1979.0,2012.0
3109,中古マンション等,日本橋蛎殻町,37000000.0,2219999.0,55.0,672727.0,平成10年,14.0,1998.0,2012.0
3108,中古マンション等,日本橋蛎殻町,21000000.0,2309999.0,30.0,700000.0,平成17年,7.0,2005.0,2012.0
3107,中古マンション等,日本橋蛎殻町,16000000.0,2640000.0,20.0,800000.0,平成18年,6.0,2006.0,2012.0
3106,中古マンション等,日本橋蛎殻町,26000000.0,2145000.0,40.0,650000.0,平成13年,11.0,2001.0,2012.0
3105,中古マンション等,日本橋蛎殻町,17000000.0,2805000.0,20.0,850000.0,平成17年,7.0,2005.0,2012.0
3104,中古マンション等,日本橋蛎殻町,47000000.0,2386153.0,65.0,723076.0,平成14年,10.0,2002.0,2012.0
3103,中古マンション等,日本橋蛎殻町,20000000.0,3300000.0,20.0,1000000.0,平成14年,10.0,2002.0,2012.0
3102,中古マンション等,日本橋蛎殻町,27000000.0,2227500.0,40.0,675000.0,平成17年,7.0,2005.0,2012.0
285,中古マンション等,日本橋蛎殻町,24000000.0,3960000.0,20.0,1200000.0,平成18年,0.0,2006.0,2006.0
286,中古マンション等,日本橋蛎殻町,23000000.0,3795000.0,20.0,1150000.0,平成18年,0.0,2006.0,2006.0
287,中古マンション等,日本橋蛎殻町,23000000.0,3795000.0,20.0,1150000.0,平成18年,0.0,2006.0,2006.0
3096,中古マンション等,日本橋蛎殻町,10000000.0,1099999.0,30.0,333333.0,昭和57年,30.0,1982.0,2012.0
3097,中古マンション等,日本橋蛎殻町,14000000.0,1847999.0,25.0,560000.0,平成10年,14.0,1998.0,2012.0
3098,中古マンション等,日本橋蛎殻町,20000000.0,3300000.0,20.0,1000000.0,平成17年,7.0,2005.0,2012.0
3099,中古マンション等,日本橋蛎殻町,30000000.0,2475000.0,40.0,750000.0,平成17年,7.0,2005.0,2012.0
3100,中古マンション等,日本橋蛎殻町,54000000.0,2375999.0,75.0,720000.0,平成14年,10.0,2002.0,2012.0
3101,中古マンション等,日本橋蛎殻町,38000000.0,2089999.0,60.0,633333.0,平成14年,10.0,2002.0,2012.0
6967,中古マンション等,日本橋蛎殻町,21000000.0,4619999.0,15.0,1400000.0,昭和60年,33.0,1985.0,2018.0
295,中古マンション等,日本橋蛎殻町,65000000.0,1949999.0,110.0,590909.0,平成12年,6.0,2000.0,2006.0
293,中古マンション等,日本橋蛎殻町,26000000.0,1559999.0,55.0,472727.0,昭和58年,23.0,1983.0,2006.0
292,中古マンション等,日本橋蛎殻町,29000000.0,2734285.0,35.0,828571.0,平成17年,1.0,2005.0,2006.0
291,中古マンション等,日本橋蛎殻町,16000000.0,3519999.0,15.0,1066666.0,平成13年,5.0,2001.0,2006.0
290,中古マンション等,日本橋蛎殻町,20000000.0,1885714.0,35.0,571428.0,平成9年,9.0,1997.0,2006.0
289,中古マンション等,日本橋蛎殻町,9800000.0,1617000.0,20.0,490000.0,昭和60年,21.0,1985.0,2006.0
288,中古マンション等,日本橋蛎殻町,18000000.0,2970000.0,20.0,900000.0,平成17年,1.0,2005.0,2006.0
294,中古マンション等,日本橋蛎殻町,15000000.0,3299999.0,15.0,1000000.0,平成11年,7.0,1999.0,2006.0
4278,中古マンション等,日本橋蛎殻町,32000000.0,3017142.0,35.0,914285.0,平成22年,4.0,2010.0,2014.0
2662,中古マンション等,日本橋蛎殻町,19000000.0,3135000.0,20.0,950000.0,平成14年,9.0,2002.0,2011.0
2660,中古マンション等,日本橋蛎殻町,8100000.0,1781999.0,15.0,540000.0,昭和54年,32.0,1979.0,2011.0
7653,中古マンション等,日本橋蛎殻町,22000000.0,3630000.0,20.0,1100000.0,平成10年,21.0,1998.0,2019.0
7654,中古マンション等,日本橋蛎殻町,89000000.0,3915999.0,75.0,1186666.0,平成25年,6.0,2013.0,2019.0
7655,中古マンション等,日本橋蛎殻町,68000000.0,3205714.0,70.0,971428.0,平成14年,17.0,2002.0,2019.0
7656,中古マンション等,日本橋蛎殻町,22000000.0,3630000.0,20.0,1100000.0,平成10年,21.0,1998.0,2019.0
7657,中古マンション等,日本橋蛎殻町,20000000.0,2639999.0,25.0,800000.0,平成10年,21.0,1998.0,2019.0
7658,中古マンション等,日本橋蛎殻町,21000000.0,2309999.0,30.0,700000.0,昭和57年,37.0,1982.0,2019.0
7659,中古マンション等,日本橋蛎殻町,46000000.0,3795000.0,40.0,1150000.0,平成23年,8.0,2011.0,2019.0
7660,中古マンション等,日本橋蛎殻町,56000000.0,3695999.0,50.0,1120000.0,平成11年,20.0,1999.0,2019.0
7661,中古マンション等,日本橋蛎殻町,21000000.0,3465000.0,20.0,1050000.0,平成14年,17.0,2002.0,2019.0
7662,中古マンション等,日本橋蛎殻町,43000000.0,2837999.0,50.0,860000.0,平成11年,20.0,1999.0,2019.0
7663,中古マンション等,日本橋蛎殻町,23000000.0,3795000.0,20.0,1150000.0,平成17年,14.0,2005.0,2019.0
7664,中古マンション等,日本橋蛎殻町,12000000.0,1980000.0,20.0,600000.0,昭和57年,37.0,1982.0,2019.0
7665,中古マンション等,日本橋蛎殻町,23000000.0,3795000.0,20.0,1150000.0,平成17年,14.0,2005.0,2019.0
7666,中古マンション等,日本橋蛎殻町,48000000.0,3167999.0,50.0,960000.0,平成18年,13.0,2006.0,2019.0
7652,中古マンション等,日本橋蛎殻町,23000000.0,3795000.0,20.0,1150000.0,平成13年,18.0,2001.0,2019.0
7667,中古マンション等,日本橋蛎殻町,21000000.0,3465000.0,20.0,1050000.0,平成11年,20.0,1999.0,2019.0
7669,中古マンション等,日本橋蛎殻町,34000000.0,4487999.0,25.0,1360000.0,平成24年,7.0,2012.0,2019.0
4263,中古マンション等,日本橋蛎殻町,43000000.0,2364999.0,60.0,716666.0,平成14年,12.0,2002.0,2014.0
4264,中古マンション等,日本橋蛎殻町,57000000.0,3134999.0,60.0,950000.0,平成20年,6.0,2008.0,2014.0
4265,中古マンション等,日本橋蛎殻町,18000000.0,3959999.0,15.0,1200000.0,平成16年,10.0,2004.0,2014.0
4266,中古マンション等,日本橋蛎殻町,37000000.0,3052500.0,40.0,925000.0,平成24年,2.0,2012.0,2014.0
4267,中古マンション等,日本橋蛎殻町,19000000.0,3135000.0,20.0,950000.0,平成14年,12.0,2002.0,2014.0
4268,中古マンション等,日本橋蛎殻町,9300000.0,2045999.0,15.0,620000.0,昭和60年,29.0,1985.0,2014.0
4270,中古マンション等,日本橋蛎殻町,19000000.0,3135000.0,20.0,950000.0,平成16年,10.0,2004.0,2014.0
4271,中古マンション等,日本橋蛎殻町,16000000.0,2640000.0,20.0,800000.0,平成16年,10.0,2004.0,2014.0
4272,中古マンション等,日本橋蛎殻町,72000000.0,3655384.0,65.0,1107692.0,平成23年,3.0,2011.0,2014.0
4273,中古マンション等,日本橋蛎殻町,17000000.0,2805000.0,20.0,850000.0,平成13年,13.0,2001.0,2014.0
4274,中古マンション等,日本橋蛎殻町,16000000.0,2640000.0,20.0,800000.0,平成14年,12.0,2002.0,2014.0
4275,中古マンション等,日本橋蛎殻町,16000000.0,2640000.0,20.0,800000.0,平成18年,8.0,2006.0,2014.0
4276,中古マンション等,日本橋蛎殻町,20000000.0,3300000.0,20.0,1000000.0,平成16年,10.0,2004.0,2014.0
7668,中古マンション等,日本橋蛎殻町,120000000.0,4950000.0,80.0,1500000.0,平成27年,4.0,2015.0,2019.0
7651,中古マンション等,日本橋蛎殻町,73000000.0,3441428.0,70.0,1042857.0,平成27年,4.0,2015.0,2019.0
7650,中古マンション等,日本橋蛎殻町,27000000.0,3563999.0,25.0,1080000.0,平成24年,7.0,2012.0,2019.0
7649,中古マンション等,日本橋蛎殻町,24000000.0,3960000.0,20.0,1200000.0,平成10年,21.0,1998.0,2019.0
2659,中古マンション等,日本橋蛎殻町,15000000.0,1649999.0,30.0,500000.0,昭和57年,29.0,1982.0,2011.0
2658,中古マンション等,日本橋蛎殻町,39000000.0,2339999.0,55.0,709090.0,平成12年,11.0,2000.0,2011.0
2657,中古マンション等,日本橋蛎殻町,24000000.0,2639999.0,30.0,800000.0,平成17年,6.0,2005.0,2011.0
2656,中古マンション等,日本橋蛎殻町,88000000.0,2639999.0,110.0,800000.0,平成14年,9.0,2002.0,2011.0
2655,中古マンション等,日本橋蛎殻町,42000000.0,2309999.0,60.0,700000.0,平成14年,9.0,2002.0,2011.0
2654,中古マンション等,日本橋蛎殻町,35000000.0,2099999.0,55.0,636363.0,平成17年,6.0,2005.0,2011.0
2653,中古マンション等,日本橋蛎殻町,16000000.0,1508571.0,35.0,457142.0,昭和53年,33.0,1978.0,2011.0
2652,中古マンション等,日本橋蛎殻町,20000000.0,3300000.0,20.0,1000000.0,平成14年,9.0,2002.0,2011.0
2651,中古マンション等,日本橋蛎殻町,19000000.0,3135000.0,20.0,950000.0,平成14年,9.0,2002.0,2011.0
2650,中古マンション等,日本橋蛎殻町,15000000.0,3299999.0,15.0,1000000.0,平成16年,7.0,2004.0,2011.0
2649,中古マンション等,日本橋蛎殻町,60000000.0,2329411.0,85.0,705882.0,平成12年,11.0,2000.0,2011.0
2648,中古マンション等,日本橋蛎殻町,14000000.0,3079999.0,15.0,933333.0,平成11年,12.0,1999.0,2011.0
2647,中古マンション等,日本橋蛎殻町,14000000.0,2310000.0,20.0,700000.0,平成11年,12.0,1999.0,2011.0
2646,中古マンション等,日本橋蛎殻町,13000000.0,2145000.0,20.0,650000.0,平成11年,12.0,1999.0,2011.0
2645,中古マンション等,日本橋蛎殻町,9300000.0,1534500.0,20.0,465000.0,昭和57年,29.0,1982.0,2011.0
2644,中古マンション等,日本橋蛎殻町,23000000.0,2168571.0,35.0,657142.0,平成9年,14.0,1997.0,2011.0
2643,中古マンション等,日本橋蛎殻町,24000000.0,3167999.0,25.0,960000.0,平成17年,6.0,2005.0,2011.0
7648,中古マンション等,日本橋蛎殻町,49000000.0,3233999.0,50.0,980000.0,平成12年,19.0,2000.0,2019.0
7647,中古マンション等,日本橋蛎殻町,31000000.0,2557500.0,40.0,775000.0,平成16年,15.0,2004.0,2019.0
7646,中古マンション等,日本橋蛎殻町,35000000.0,3299999.0,35.0,1000000.0,平成24年,7.0,2012.0,2019.0
7645,中古マンション等,日本橋蛎殻町,23000000.0,3795000.0,20.0,1150000.0,平成16年,15.0,2004.0,2019.0
7644,中古マンション等,日本橋蛎殻町,23000000.0,3795000.0,20.0,1150000.0,平成17年,14.0,2005.0,2019.0
7643,中古マンション等,日本橋蛎殻町,28000000.0,3695999.0,25.0,1120000.0,平成22年,9.0,2010.0,2019.0
2661,中古マンション等,日本橋蛎殻町,20000000.0,1319999.0,50.0,400000.0,昭和54年,32.0,1979.0,2011.0
7642,中古マンション等,日本橋蛎殻町,50000000.0,3299999.0,50.0,1000000.0,平成17年,14.0,2005.0,2019.0
7640,中古マンション等,日本橋蛎殻町,89000000.0,3671250.0,80.0,1112500.0,平成17年,14.0,2005.0,2019.0
7639,中古マンション等,日本橋蛎殻町,43000000.0,3547500.0,40.0,1075000.0,平成24年,7.0,2012.0,2019.0
7638,中古マンション等,日本橋蛎殻町,21000000.0,3465000.0,20.0,1050000.0,平成11年,20.0,1999.0,2019.0
7637,中古マンション等,日本橋蛎殻町,29000000.0,3827999.0,25.0,1160000.0,平成24年,7.0,2012.0,2019.0
2641,中古マンション等,日本橋蛎殻町,23000000.0,2529999.0,30.0,766666.0,平成17年,6.0,2005.0,2011.0
2642,中古マンション等,日本橋蛎殻町,36000000.0,2375999.0,50.0,720000.0,平成12年,11.0,2000.0,2011.0
7641,中古マンション等,日本橋蛎殻町,30000000.0,2828571.0,35.0,857142.0,平成9年,22.0,1997.0,2019.0
4269,中古マンション等,日本橋蛎殻町,17000000.0,2805000.0,20.0,850000.0,平成10年,16.0,1998.0,2014.0
3673,中古マンション等,日本橋蛎殻町,16000000.0,2640000.0,20.0,800000.0,平成16年,9.0,2004.0,2013.0
